time,Z
14.017,2.240815
14.018,2.24504
14.019,2.249299
14.02,2.253559
14.021,2.257685
14.022,2.261846
14.023,2.265874
14.024,2.269903
14.025,2.273969
14.026,2.277926
14.027,2.281947
14.028,2.285889
14.029,2.289757
14.03,2.293593
14.031,2.297489
14.032,2.30122
14.033,2.305056
14.034,2.308774
14.035,2.312484
14.036,2.316159
14.037,2.319807
14.038,2.323441
14.039,2.327065
14.04,2.330667
14.041,2.334265
14.042,2.337836
14.043,2.341434
14.044,2.344997
14.045,2.348494
14.046,2.351927
14.047,2.355448
14.048,2.358733
14.049,2.362151
14.05,2.365485
14.051,2.368837
14.052,2.372149
14.053,2.375369
14.054,2.378621
14.055,2.381829
14.056,2.384927
14.057,2.388075
14.058,2.39111
14.059,2.394104
14.06,2.396935
14.061,2.39967
14.062,2.402429
14.063,2.405168
14.064,2.407845
14.065,2.410394
14.066,2.413041
14.067,2.415639
14.068,2.418317
14.069,2.420938
14.07,2.423546
14.071,2.426161
14.072,2.428844
14.073,2.431471
14.074,2.43408
14.075,2.436524
14.076,2.438933
14.077,2.441281
14.078,2.443629
14.079,2.445923
14.08,2.448139
14.081,2.450315
14.082,2.452413
14.083,2.454441
14.084,2.456469
14.085,2.458361
14.086,2.46013
14.087,2.461747
14.088,2.463397
14.089,2.464697
14.09,2.466098
14.091,2.467305
14.092,2.468539
14.093,2.469842
14.094,2.471195
14.095,2.472464
14.096,2.473757
14.097,2.474954
14.098,2.476056
14.099,2.477482
14.1,2.478874
14.101,2.480534
14.102,2.481927
14.103,2.482561
14.104,2.482629
14.105,2.482519
14.106,2.482456
14.107,2.482531
14.108,2.482745
14.109,2.482925
14.11,2.483086
14.111,2.4831
14.112,2.483166
14.113,2.483047
14.114,2.483106
14.115,2.482968
14.116,2.48292
14.117,2.482861
14.118,2.482895
14.119,2.482698
14.12,2.482755
14.121,2.482567
14.122,2.482565
14.123,2.48236
14.124,2.482262
14.125,2.48208
14.126,2.481907
14.127,2.481601
14.128,2.481425
14.129,2.481048
14.13,2.480743
14.131,2.480328
14.132,2.479986
14.133,2.479543
14.134,2.479099
14.135,2.478426
14.136,2.478007
14.137,2.477329
14.138,2.476691
14.139,2.476095
14.14,2.475353
14.141,2.474621
14.142,2.473871
14.143,2.473023
14.144,2.472192
14.145,2.471306
14.146,2.470385
14.147,2.469436
14.148,2.468425
14.149,2.467379
14.15,2.466311
14.151,2.465276
14.152,2.464047
14.153,2.462933
14.154,2.46174
14.155,2.460393
14.156,2.459227
14.157,2.457807
14.158,2.456442
14.159,2.455052
14.16,2.453593
14.161,2.452175
14.162,2.450648
14.163,2.449111
14.164,2.447463
14.165,2.445977
14.166,2.444277
14.167,2.442559
14.168,2.440831
14.169,2.43919
14.17,2.437327
14.171,2.435489
14.172,2.433637
14.173,2.431741
14.174,2.429818
14.175,2.427799
14.176,2.425865
14.177,2.423783
14.178,2.421691
14.179,2.419592
14.18,2.41746
14.181,2.415289
14.182,2.413079
14.183,2.410841
14.184,2.408552
14.185,2.406243
14.186,2.403882
14.187,2.401508
14.188,2.39908
14.189,2.39663
14.19,2.39414
14.191,2.391607
14.192,2.389057
14.193,2.38647
14.194,2.383864
14.195,2.381164
14.196,2.378474
14.197,2.375742
14.198,2.372986
14.199,2.370189
14.2,2.367356
14.201,2.364464
14.202,2.361615
14.203,2.358682
14.204,2.355757
14.205,2.352732
14.206,2.349709
14.207,2.346591
14.208,2.34348
14.209,2.340409
14.21,2.33717
14.211,2.334021
14.212,2.330764
14.213,2.327585
14.214,2.32417
14.215,2.320866
14.216,2.317529
14.217,2.314135
14.218,2.310745
14.219,2.307238
14.22,2.303815
14.221,2.300298
14.222,2.296758
14.223,2.293181
14.224,2.289541
14.225,2.285911
14.226,2.282213
14.227,2.278527
14.228,2.274778
14.229,2.271021
14.23,2.267247
14.231,2.263399
14.232,2.259581
14.233,2.25569
14.234,2.251777
14.235,2.247822
14.236,2.243893
14.237,2.239856
14.238,2.235731
14.239,2.231785
14.24,2.227679
14.241,2.223551
14.242,2.219405
14.243,2.215211
14.244,2.210884
14.245,2.206692
14.246,2.202384
14.247,2.198313
14.248,2.193947
14.249,2.189416
14.25,2.185048
14.251,2.180638
14.252,2.176134
14.253,2.171565
14.254,2.16705
14.255,2.162445
14.256,2.157917
14.257,2.153159
14.258,2.148518
14.259,2.143935
14.26,2.139191
14.261,2.134518
14.262,2.129771
14.263,2.125086
14.264,2.120235
14.265,2.115398
14.266,2.110554
14.267,2.105618
14.268,2.100878
14.269,2.095875
14.27,2.090912
14.271,2.08595
14.272,2.08087
14.273,2.075872
14.274,2.070792
14.275,2.065708
14.276,2.06058
14.277,2.055388
14.278,2.050241
14.279,2.045068
14.28,2.039896
14.281,2.034627
14.282,2.029329
14.283,2.024072
14.284,2.018711
14.285,2.013364
14.286,2.008061
14.287,2.002573
14.288,1.997259
14.289,1.991668
14.29,1.986264
14.291,1.980777
14.292,1.975298
14.293,1.96974
14.294,1.964204
14.295,1.958608
14.296,1.952942
14.297,1.947394
14.298,1.941717
14.299,1.93606
14.3,1.930408
14.301,1.924658
14.302,1.91891
14.303,1.913106
14.304,1.907398
14.305,1.901553
14.306,1.895658
14.307,1.88986
14.308,1.883969
14.309,1.878079
14.31,1.872214
14.311,1.866189
14.312,1.860188
14.313,1.854173
14.314,1.848147
14.315,1.842001
14.316,1.835963
14.317,1.829866
14.318,1.823751
14.319,1.817659
14.32,1.81147
14.321,1.805301
14.322,1.799172
14.323,1.792983
14.324,1.786796
14.325,1.780569
14.326,1.774352
14.327,1.768096
14.328,1.761835
14.329,1.755539
14.33,1.749204
14.331,1.742839
14.332,1.736432
14.333,1.730047
14.334,1.723621
14.335,1.71729
14.336,1.710791
14.337,1.704284
14.338,1.697816
14.339,1.691287
14.34,1.68478
14.341,1.678237
14.342,1.671674
14.343,1.665108
14.344,1.658468
14.345,1.651893
14.346,1.645246
14.347,1.638558
14.348,1.63191
14.349,1.625245
14.35,1.61852
14.351,1.611796
14.352,1.60508
14.353,1.598319
14.354,1.591492
14.355,1.584717
14.356,1.577866
14.357,1.570966
14.358,1.564085
14.359,1.557131
14.36,1.550264
14.361,1.543356
14.362,1.536461
14.363,1.529479
14.364,1.522519
14.365,1.515637
14.366,1.508616
14.367,1.501651
14.368,1.494601
14.369,1.487655
14.37,1.48066
14.371,1.473625
14.372,1.46652
14.373,1.459488
14.374,1.452403
14.375,1.445287
14.376,1.438203
14.377,1.431083
14.378,1.423927
14.379,1.416788
14.38,1.409683
14.381,1.402527
14.382,1.395367
14.383,1.38815
14.384,1.381008
14.385,1.373803
14.386,1.366544
14.387,1.359308
14.388,1.352008
14.389,1.34479
14.39,1.337502
14.391,1.330215
14.392,1.322889
14.393,1.315536
14.394,1.30817
14.395,1.300767
14.396,1.293399
14.397,1.286006
14.398,1.278642
14.399,1.271215
14.4,1.263804
14.401,1.256375
14.402,1.248962
14.403,1.241538
14.404,1.234079
14.405,1.226609
14.406,1.219129
14.407,1.211643
14.408,1.204152
14.409,1.196663
14.41,1.189154
14.411,1.181598
14.412,1.174115
14.413,1.166571
14.414,1.159038
14.415,1.151501
14.416,1.143943
14.417,1.13641
14.418,1.128799
14.419,1.121232
14.42,1.113653
14.421,1.106073
14.422,1.098479
14.423,1.090859
14.424,1.083244
14.425,1.075597
14.426,1.067977
14.427,1.060335
14.428,1.05266
14.429,1.04498
14.43,1.037303
14.431,1.029653
14.432,1.021972
14.433,1.014318
14.434,1.006593
14.435,0.998887
14.436,0.991168
14.437,0.983479
14.438,0.975759
14.439,0.968003
14.44,0.960297
14.441,0.952541
14.442,0.944808
14.443,0.937053
14.444,0.929293
14.445,0.921517
14.446,0.913767
14.447,0.906035
14.448,0.898255
14.449,0.890459
14.45,0.8827
14.451,0.874902
14.452,0.867163
14.453,0.859341
14.454,0.851554
14.455,0.843764
14.456,0.83595
14.457,0.828133
14.458,0.820337
14.459,0.812536
14.46,0.804725
14.461,0.796899
14.462,0.789118
14.463,0.781318
14.464,0.773481
14.465,0.765646
14.466,0.757859
14.467,0.750021
14.468,0.742201
14.469,0.734366
14.47,0.726536
14.471,0.718706
14.472,0.710853
14.473,0.703012
14.474,0.695214
14.475,0.68738
14.476,0.679522
14.477,0.671651
14.478,0.66383
14.479,0.65604
14.48,0.648196
14.481,0.640359
14.482,0.632493
14.483,0.624659
14.484,0.616847
14.485,0.609002
14.486,0.601167
14.487,0.593317
14.488,0.585517
14.489,0.577697
14.49,0.569892
14.491,0.562054
14.492,0.554257
14.493,0.546413
14.494,0.538622
14.495,0.530777
14.496,0.522976
14.497,0.515186
14.498,0.507356
14.499,0.499566
14.5,0.491756
14.501,0.483958
14.502,0.476179
14.503,0.468393
14.504,0.460567
14.505,0.452812
14.506,0.445031
14.507,0.437269
14.508,0.429471
14.509,0.421711
14.51,0.413936
14.511,0.40619
14.512,0.398408
14.513,0.390685
14.514,0.382985
14.515,0.375202
14.516,0.36749
14.517,0.359774
14.518,0.35204
14.519,0.344338
14.52,0.336617
14.521,0.328922
14.522,0.321203
14.523,0.313545
14.524,0.305834
14.525,0.298167
14.526,0.290483
14.527,0.282867
14.528,0.275166
14.529,0.267535
14.53,0.259915
14.531,0.252254
14.532,0.244596
14.533,0.237034
14.534,0.229425
14.535,0.22183
14.536,0.214226
14.537,0.206606
14.538,0.199041
14.539,0.191459
14.54,0.183852
14.541,0.176353
14.542,0.16882
14.543,0.161227
14.544,0.153758
14.545,0.146231
14.546,0.138734
14.547,0.131234
14.548,0.123738
14.549,0.116287
14.55,0.108792
14.551,0.101324
14.552,0.093874
14.553,0.086472
14.554,0.079031
14.555,0.07163
14.556,0.064196
14.557,0.056793
14.558,0.049378
14.559,0.042106
14.56,0.03461
14.561,0.027293
14.562,0.01998
14.563,0.012656
14.564,0.005321
14.565,-0.001976
14.566,-0.009266
14.567,-0.016557
14.568,-0.02381
14.569,-0.031071
14.57,-0.038325
14.571,-0.045553
14.572,-0.052765
14.573,-0.059919
14.574,-0.067188
14.575,-0.07442
14.576,-0.081458
14.577,-0.088728
14.578,-0.095817
14.579,-0.102958
14.58,-0.110075
14.581,-0.117184
14.582,-0.124256
14.583,-0.131223
14.584,-0.138458
14.585,-0.145434
14.586,-0.152455
14.587,-0.159503
14.588,-0.166437
14.589,-0.173493
14.59,-0.180459
14.591,-0.187545
14.592,-0.194382
14.593,-0.201295
14.594,-0.208222
14.595,-0.21515
14.596,-0.221939
14.597,-0.228866
14.598,-0.235796
14.599,-0.242555
14.6,-0.249373
14.601,-0.256178
14.602,-0.262965
14.603,-0.269738
14.604,-0.276483
14.605,-0.283239
14.606,-0.289973
14.607,-0.296699
14.608,-0.3033
14.609,-0.310059
14.61,-0.316835
14.611,-0.323417
14.612,-0.330041
14.613,-0.336665
14.614,-0.343161
14.615,-0.349918
14.616,-0.356402
14.617,-0.362912
14.618,-0.369438
14.619,-0.375952
14.62,-0.382392
14.621,-0.388882
14.622,-0.39528
14.623,-0.401762
14.624,-0.408104
14.625,-0.414569
14.626,-0.420906
14.627,-0.427282
14.628,-0.433625
14.629,-0.439794
14.63,-0.446414
14.631,-0.452519
14.632,-0.458682
14.633,-0.465037
14.634,-0.47143
14.635,-0.47743
14.636,-0.483829
14.637,-0.489912
14.638,-0.496075
14.639,-0.502217
14.64,-0.508329
14.641,-0.514427
14.642,-0.52054
14.643,-0.526577
14.644,-0.532566
14.645,-0.538635
14.646,-0.544603
14.647,-0.550556
14.648,-0.556517
14.649,-0.562455
14.65,-0.568368
14.651,-0.574245
14.652,-0.580122
14.653,-0.585978
14.654,-0.591845
14.655,-0.597609
14.656,-0.603446
14.657,-0.609188
14.658,-0.614946
14.659,-0.62066
14.66,-0.626399
14.661,-0.631953
14.662,-0.637817
14.663,-0.643356
14.664,-0.648994
14.665,-0.654596
14.666,-0.660161
14.667,-0.665715
14.668,-0.671251
14.669,-0.676741
14.67,-0.682206
14.671,-0.68773
14.672,-0.693103
14.673,-0.698523
14.674,-0.703895
14.675,-0.709263
14.676,-0.714594
14.677,-0.719913
14.678,-0.725183
14.679,-0.730468
14.68,-0.735697
14.681,-0.740925
14.682,-0.746107
14.683,-0.751297
14.684,-0.756426
14.685,-0.761557
14.686,-0.76665
14.687,-0.771747
14.688,-0.776798
14.689,-0.781854
14.69,-0.786859
14.691,-0.791846
14.692,-0.796734
14.693,-0.801709
14.694,-0.806621
14.695,-0.811507
14.696,-0.816339
14.697,-0.821171
14.698,-0.825941
14.699,-0.830734
14.7,-0.835471
14.701,-0.84017
14.702,-0.844821
14.703,-0.849492
14.704,-0.85416
14.705,-0.858784
14.706,-0.863383
14.707,-0.867918
14.708,-0.872515
14.709,-0.877002
14.71,-0.881496
14.711,-0.885971
14.712,-0.890388
14.713,-0.894819
14.714,-0.899206
14.715,-0.903557
14.716,-0.907929
14.717,-0.912247
14.718,-0.91651
14.719,-0.920769
14.72,-0.92498
14.721,-0.929187
14.722,-0.933378
14.723,-0.937545
14.724,-0.941663
14.725,-0.945717
14.726,-0.949836
14.727,-0.953865
14.728,-0.957885
14.729,-0.961859
14.73,-0.965846
14.731,-0.969786
14.732,-0.973632
14.733,-0.977582
14.734,-0.98139
14.735,-0.98525
14.736,-0.989011
14.737,-0.992821
14.738,-0.996599
14.739,-1.000327
14.74,-1.004008
14.741,-1.007674
14.742,-1.011404
14.743,-1.015014
14.744,-1.018659
14.745,-1.022254
14.746,-1.025845
14.747,-1.029411
14.748,-1.032901
14.749,-1.036396
14.75,-1.039878
14.751,-1.043337
14.752,-1.046829
14.753,-1.050162
14.754,-1.053599
14.755,-1.056917
14.756,-1.060291
14.757,-1.063601
14.758,-1.066876
14.759,-1.070155
14.76,-1.073435
14.761,-1.076654
14.762,-1.079861
14.763,-1.083097
14.764,-1.086212
14.765,-1.089327
14.766,-1.092476
14.767,-1.09555
14.768,-1.098616
14.769,-1.101685
14.77,-1.104681
14.771,-1.10772
14.772,-1.110669
14.773,-1.113694
14.774,-1.116664
14.775,-1.119663
14.776,-1.122587
14.777,-1.125476
14.778,-1.128405
14.779,-1.1313
14.78,-1.134145
14.781,-1.136992
14.782,-1.139865
14.783,-1.142631
14.784,-1.145393
14.785,-1.148106
14.786,-1.15076
14.787,-1.153396
14.788,-1.155971
14.789,-1.158514
14.79,-1.160983
14.791,-1.163418
14.792,-1.165859
14.793,-1.168285
14.794,-1.170647
14.795,-1.172749
14.796,-1.17542
14.797,-1.177346
14.798,-1.179486
14.799,-1.181645
14.8,-1.183957
14.801,-1.186249
14.802,-1.188604
14.803,-1.190985
14.804,-1.19308
14.805,-1.195802
14.806,-1.19797
14.807,-1.200301
14.808,-1.202636
14.809,-1.204941
14.81,-1.207197
14.811,-1.209419
14.812,-1.211613
14.813,-1.213833
14.814,-1.215874
14.815,-1.217928
14.816,-1.219998
14.817,-1.221897
14.818,-1.223767
14.819,-1.225468
14.82,-1.226984
14.821,-1.228334
14.822,-1.229542
14.823,-1.23064
14.824,-1.231633
14.825,-1.232634
14.826,-1.23357
14.827,-1.234586
14.828,-1.235578
14.829,-1.236563
14.83,-1.237681
14.831,-1.238192
14.832,-1.239107
14.833,-1.240416
14.834,-1.24156
14.835,-1.242747
14.836,-1.244433
14.837,-1.245743
14.838,-1.24746
14.839,-1.248871
14.84,-1.250047
14.841,-1.250571
14.842,-1.250446
14.843,-1.24947
14.844,-1.248686
14.845,-1.247912
14.846,-1.246865
14.847,-1.24604
14.848,-1.245517
14.849,-1.245081
14.85,-1.244781
14.851,-1.244631
14.852,-1.244629
14.853,-1.244455
14.854,-1.244341
14.855,-1.244338
14.856,-1.244215
14.857,-1.244039
14.858,-1.243935
14.859,-1.243766
14.86,-1.243581
14.861,-1.243314
14.862,-1.243104
14.863,-1.242806
14.864,-1.242494
14.865,-1.242166
14.866,-1.241803
14.867,-1.241425
14.868,-1.240996
14.869,-1.240508
14.87,-1.240031
14.871,-1.239542
14.872,-1.238962
14.873,-1.238403
14.874,-1.237769
14.875,-1.237151
14.876,-1.236471
14.877,-1.235774
14.878,-1.235062
14.879,-1.23426
14.88,-1.233533
14.881,-1.232649
14.882,-1.2318
14.883,-1.230929
14.884,-1.230006
14.885,-1.229063
14.886,-1.228088
14.887,-1.227106
14.888,-1.226052
14.889,-1.224972
14.89,-1.223938
14.891,-1.222787
14.892,-1.221623
14.893,-1.220436
14.894,-1.219227
14.895,-1.218025
14.896,-1.216701
14.897,-1.215461
14.898,-1.214099
14.899,-1.212738
14.9,-1.211312
14.901,-1.209908
14.902,-1.208475
14.903,-1.206971
14.904,-1.205427
14.905,-1.203892
14.906,-1.202305
14.907,-1.200702
14.908,-1.199054
14.909,-1.1973
14.91,-1.195628
14.911,-1.193846
14.912,-1.192069
14.913,-1.190317
14.914,-1.188472
14.915,-1.186608
14.916,-1.184736
14.917,-1.182781
14.918,-1.180887
14.919,-1.178889
14.92,-1.176933
14.921,-1.17484
14.922,-1.172795
14.923,-1.170711
14.924,-1.168596
14.925,-1.166442
14.926,-1.164265
14.927,-1.162035
14.928,-1.159838
14.929,-1.15756
14.93,-1.155263
14.931,-1.152945
14.932,-1.150552
14.933,-1.148237
14.934,-1.145811
14.935,-1.143399
14.936,-1.140931
14.937,-1.138463
14.938,-1.135922
14.939,-1.133333
14.94,-1.130861
14.941,-1.128133
14.942,-1.125465
14.943,-1.122913
14.944,-1.12016
14.945,-1.117459
14.946,-1.114764
14.947,-1.111996
14.948,-1.109274
14.949,-1.106354
14.95,-1.103526
14.951,-1.100644
14.952,-1.097739
14.953,-1.094807
14.954,-1.091856
14.955,-1.088831
14.956,-1.085829
14.957,-1.082792
14.958,-1.079724
14.959,-1.076674
14.96,-1.073441
14.961,-1.070317
14.962,-1.067159
14.963,-1.063971
14.964,-1.060725
14.965,-1.057475
14.966,-1.054186
14.967,-1.050922
14.968,-1.047579
14.969,-1.044206
14.97,-1.04082
14.971,-1.037425
14.972,-1.033989
14.973,-1.030489
14.974,-1.027034
14.975,-1.023499
14.976,-1.019969
14.977,-1.016434
14.978,-1.012829
14.979,-1.00924
14.98,-1.00563
14.981,-1.0019
14.982,-0.998252
14.983,-0.994594
14.984,-0.990811
14.985,-0.987072
14.986,-0.983321
14.987,-0.979515
14.988,-0.975688
14.989,-0.971847
14.99,-0.968008
14.991,-0.964088
14.992,-0.960221
14.993,-0.956264
14.994,-0.952282
14.995,-0.948296
14.996,-0.944283
14.997,-0.940205
14.998,-0.936124
14.999,-0.932015
15.0,-0.927935
15.001,-0.923764
15.002,-0.919561
15.003,-0.915422
15.004,-0.911216
15.005,-0.906959
15.006,-0.902718
15.007,-0.898434
15.008,-0.894119
15.009,-0.889824
15.01,-0.885444
15.011,-0.881041
15.012,-0.876684
15.013,-0.87228
15.014,-0.867862
15.015,-0.863392
15.016,-0.858908
15.017,-0.854384
15.018,-0.849885
15.019,-0.845317
15.02,-0.840733
15.021,-0.836149
15.022,-0.831557
15.023,-0.826941
15.024,-0.82232
15.025,-0.81761
15.026,-0.81289
15.027,-0.808222
15.028,-0.803438
15.029,-0.798729
15.03,-0.793909
15.031,-0.789155
15.032,-0.784323
15.033,-0.779518
15.034,-0.774685
15.035,-0.769779
15.036,-0.764912
15.037,-0.760049
15.038,-0.755102
15.039,-0.750204
15.04,-0.745206
15.041,-0.740239
15.042,-0.735179
15.043,-0.730207
15.044,-0.725124
15.045,-0.720063
15.046,-0.71503
15.047,-0.709886
15.048,-0.70477
15.049,-0.699584
15.05,-0.694493
15.051,-0.689319
15.052,-0.684086
15.053,-0.678919
15.054,-0.673697
15.055,-0.668432
15.056,-0.663164
15.057,-0.657888
15.058,-0.65266
15.059,-0.647268
15.06,-0.641965
15.061,-0.636622
15.062,-0.631244
15.063,-0.625862
15.064,-0.620423
15.065,-0.615051
15.066,-0.609634
15.067,-0.604186
15.068,-0.598719
15.069,-0.59323
15.07,-0.587744
15.071,-0.582264
15.072,-0.576723
15.073,-0.571158
15.074,-0.565614
15.075,-0.560041
15.076,-0.554445
15.077,-0.548878
15.078,-0.543213
15.079,-0.537599
15.08,-0.531959
15.081,-0.526307
15.082,-0.520617
15.083,-0.514928
15.084,-0.509212
15.085,-0.503537
15.086,-0.497793
15.087,-0.492016
15.088,-0.486286
15.089,-0.480508
15.09,-0.474686
15.091,-0.468927
15.092,-0.463081
15.093,-0.457267
15.094,-0.451436
15.095,-0.445593
15.096,-0.439704
15.097,-0.433823
15.098,-0.427929
15.099,-0.422027
15.1,-0.416096
15.101,-0.410177
15.102,-0.404245
15.103,-0.398271
15.104,-0.392331
15.105,-0.386302
15.106,-0.380334
15.107,-0.374363
15.108,-0.368358
15.109,-0.362341
15.11,-0.356321
15.111,-0.350313
15.112,-0.344238
15.113,-0.338193
15.114,-0.332152
15.115,-0.326059
15.116,-0.319972
15.117,-0.313868
15.118,-0.307749
15.119,-0.301657
15.12,-0.295491
15.121,-0.289374
15.122,-0.283187
15.123,-0.277043
15.124,-0.270838
15.125,-0.264652
15.126,-0.258474
15.127,-0.252278
15.128,-0.246094
15.129,-0.239842
15.13,-0.233697
15.131,-0.227438
15.132,-0.221196
15.133,-0.214967
15.134,-0.20866
15.135,-0.202447
15.136,-0.196179
15.137,-0.18992
15.138,-0.183642
15.139,-0.177353
15.14,-0.171064
15.141,-0.164704
15.142,-0.158429
15.143,-0.152082
15.144,-0.145758
15.145,-0.139443
15.146,-0.133084
15.147,-0.126735
15.148,-0.120375
15.149,-0.114024
15.15,-0.107659
15.151,-0.101279
15.152,-0.094918
15.153,-0.088534
15.154,-0.082154
15.155,-0.075765
15.156,-0.069351
15.157,-0.062962
15.158,-0.056533
15.159,-0.050162
15.16,-0.043744
15.161,-0.037304
15.162,-0.030917
15.163,-0.024485
15.164,-0.018065
15.165,-0.011634
15.166,-0.005214
15.167,0.001227
15.168,0.007669
15.169,0.014121
15.17,0.020593
15.171,0.027039
15.172,0.03354
15.173,0.039988
15.174,0.046466
15.175,0.052954
15.176,0.059407
15.177,0.065884
15.178,0.072325
15.179,0.078801
15.18,0.085284
15.181,0.091762
15.182,0.098209
15.183,0.104689
15.184,0.11117
15.185,0.117648
15.186,0.12413
15.187,0.130612
15.188,0.137091
15.189,0.143606
15.19,0.150068
15.191,0.156617
15.192,0.16306
15.193,0.169576
15.194,0.176092
15.195,0.182567
15.196,0.189058
15.197,0.195554
15.198,0.202014
15.199,0.20854
15.2,0.214982
15.201,0.221455
15.202,0.227949
15.203,0.234422
15.204,0.240883
15.205,0.24737
15.206,0.253809
15.207,0.260317
15.208,0.266749
15.209,0.273263
15.21,0.279704
15.211,0.286188
15.212,0.292626
15.213,0.299111
15.214,0.305591
15.215,0.312031
15.216,0.318488
15.217,0.324932
15.218,0.331377
15.219,0.337835
15.22,0.344263
15.221,0.350695
15.222,0.357131
15.223,0.363525
15.224,0.369965
15.225,0.376365
15.226,0.382754
15.227,0.389174
15.228,0.395558
15.229,0.401973
15.23,0.408379
15.231,0.414723
15.232,0.421113
15.233,0.427493
15.234,0.433845
15.235,0.440241
15.236,0.446576
15.237,0.452921
15.238,0.459306
15.239,0.465653
15.24,0.471956
15.241,0.478326
15.242,0.48461
15.243,0.490963
15.244,0.497229
15.245,0.503556
15.246,0.509845
15.247,0.51611
15.248,0.522417
15.249,0.528661
15.25,0.534923
15.251,0.54117
15.252,0.547413
15.253,0.553662
15.254,0.559878
15.255,0.566102
15.256,0.572295
15.257,0.578487
15.258,0.584694
15.259,0.590877
15.26,0.597059
15.261,0.603189
15.262,0.609383
15.263,0.615528
15.264,0.621666
15.265,0.627772
15.266,0.633929
15.267,0.639971
15.268,0.646125
15.269,0.652181
15.27,0.658264
15.271,0.66432
15.272,0.670346
15.273,0.67646
15.274,0.682468
15.275,0.688459
15.276,0.694496
15.277,0.700528
15.278,0.706481
15.279,0.712478
15.28,0.718407
15.281,0.724389
15.282,0.730328
15.283,0.736353
15.284,0.74211
15.285,0.748095
15.286,0.754066
15.287,0.759786
15.288,0.765815
15.289,0.771538
15.29,0.777392
15.291,0.783235
15.292,0.789031
15.293,0.794848
15.294,0.800779
15.295,0.80638
15.296,0.812212
15.297,0.81796
15.298,0.823695
15.299,0.829431
15.3,0.835188
15.301,0.840844
15.302,0.846399
15.303,0.852153
15.304,0.857905
15.305,0.863455
15.306,0.869058
15.307,0.874635
15.308,0.880231
15.309,0.885672
15.31,0.891428
15.311,0.896888
15.312,0.902396
15.313,0.907902
15.314,0.913314
15.315,0.918881
