,time,Z
25826,25.826,-0.0889
25827,25.827,-0.080759
25828,25.828,-0.072573
25829,25.829,-0.064459
25830,25.83,-0.056372
25831,25.831,-0.048215
25832,25.832,-0.040091
25833,25.833,-0.031954
25834,25.834,-0.023843
25835,25.835,-0.015648
25836,25.836,-0.007554
25837,25.837,0.000612
25838,25.838,0.008714
25839,25.839,0.016872
25840,25.84,0.02501
25841,25.841,0.033155
25842,25.842,0.041298
25843,25.843,0.049437
25844,25.844,0.057573
25845,25.845,0.065676
25846,25.846,0.073849
25847,25.847,0.081949
25848,25.848,0.090041
25849,25.849,0.098268
25850,25.85,0.106352
25851,25.851,0.114428
25852,25.852,0.122618
25853,25.853,0.13071
25854,25.854,0.138838
25855,25.855,0.146928
25856,25.856,0.155072
25857,25.857,0.163162
25858,25.858,0.171312
25859,25.859,0.179391
25860,25.86,0.187512
25861,25.861,0.195651
25862,25.862,0.203743
25863,25.863,0.211857
25864,25.864,0.219882
25865,25.865,0.228033
25866,25.866,0.236092
25867,25.867,0.244156
25868,25.868,0.252178
25869,25.869,0.260268
25870,25.87,0.268376
25871,25.871,0.27641
25872,25.872,0.284458
25873,25.873,0.292537
25874,25.874,0.300602
25875,25.875,0.308642
25876,25.876,0.316675
25877,25.877,0.324706
25878,25.878,0.332756
25879,25.879,0.340778
25880,25.88,0.348767
25881,25.881,0.356797
25882,25.882,0.364787
25883,25.883,0.37279
25884,25.884,0.380758
25885,25.885,0.388757
25886,25.886,0.396686
25887,25.887,0.404661
25888,25.888,0.412623
25889,25.889,0.420575
25890,25.89,0.428484
25891,25.891,0.436442
25892,25.892,0.44441
25893,25.893,0.452354
25894,25.894,0.460273
25895,25.895,0.468179
25896,25.896,0.476103
25897,25.897,0.483995
25898,25.898,0.491943
25899,25.899,0.499755
25900,25.9,0.507664
25901,25.901,0.515498
25902,25.902,0.523315
25903,25.903,0.531207
25904,25.904,0.538985
25905,25.905,0.546805
25906,25.906,0.554591
25907,25.907,0.562419
25908,25.908,0.570198
25909,25.909,0.57799
25910,25.91,0.585748
25911,25.911,0.593468
25912,25.912,0.601232
25913,25.913,0.608976
25914,25.914,0.616715
25915,25.915,0.624411
25916,25.916,0.632171
25917,25.917,0.639863
25918,25.918,0.647527
25919,25.919,0.65528
25920,25.92,0.662912
25921,25.921,0.670589
25922,25.922,0.678253
25923,25.923,0.685853
25924,25.924,0.693493
25925,25.925,0.701064
25926,25.926,0.708656
25927,25.927,0.716281
25928,25.928,0.723841
25929,25.929,0.731377
25930,25.93,0.73891
25931,25.931,0.746421
25932,25.932,0.753928
25933,25.933,0.761438
25934,25.934,0.768939
25935,25.935,0.776405
25936,25.936,0.783905
25937,25.937,0.791281
25938,25.938,0.798729
25939,25.939,0.806133
25940,25.94,0.813562
25941,25.941,0.82098
25942,25.942,0.828373
25943,25.943,0.835694
25944,25.944,0.843145
25945,25.945,0.850401
25946,25.946,0.857683
25947,25.947,0.865097
25948,25.948,0.872329
25949,25.949,0.879605
25950,25.95,0.886844
25951,25.951,0.894077
25952,25.952,0.901266
25953,25.953,0.908563
25954,25.954,0.915739
25955,25.955,0.922898
25956,25.956,0.930078
25957,25.957,0.937137
25958,25.958,0.944345
25959,25.959,0.951526
25960,25.96,0.958465
25961,25.961,0.965665
25962,25.962,0.972771
25963,25.963,0.979776
25964,25.964,0.986806
25965,25.965,0.993807
25966,25.966,1.000821
25967,25.967,1.007809
25968,25.968,1.014758
25969,25.969,1.021585
25970,25.97,1.02873
25971,25.971,1.035452
25972,25.972,1.042534
25973,25.973,1.049292
25974,25.974,1.05635
25975,25.975,1.063114
25976,25.976,1.069917
25977,25.977,1.076705
25978,25.978,1.083453
25979,25.979,1.090235
25980,25.98,1.096968
25981,25.981,1.103693
25982,25.982,1.110358
25983,25.983,1.117073
25984,25.984,1.12372
25985,25.985,1.130337
25986,25.986,1.136962
25987,25.987,1.143542
25988,25.988,1.150153
25989,25.989,1.156706
25990,25.99,1.163256
25991,25.991,1.169743
25992,25.992,1.176251
25993,25.993,1.182767
25994,25.994,1.189238
25995,25.995,1.195674
25996,25.996,1.202147
25997,25.997,1.208583
25998,25.998,1.214932
25999,25.999,1.221307
26000,26.0,1.227687
26001,26.001,1.233998
26002,26.002,1.240322
26003,26.003,1.246587
26004,26.004,1.252882
26005,26.005,1.259106
26006,26.006,1.265361
26007,26.007,1.271632
26008,26.008,1.277704
26009,26.009,1.283897
26010,26.01,1.290056
26011,26.011,1.296185
26012,26.012,1.302202
26013,26.013,1.308421
26014,26.014,1.314342
26015,26.015,1.320376
26016,26.016,1.326332
26017,26.017,1.332356
26018,26.018,1.338211
26019,26.019,1.344211
26020,26.02,1.350026
26021,26.021,1.355901
26022,26.022,1.361782
26023,26.023,1.367594
26024,26.024,1.373384
26025,26.025,1.379117
26026,26.026,1.38489
26027,26.027,1.390608
26028,26.028,1.396307
26029,26.029,1.402025
26030,26.03,1.407648
26031,26.031,1.413288
26032,26.032,1.418873
26033,26.033,1.42443
26034,26.034,1.42997
26035,26.035,1.435471
26036,26.036,1.440931
26037,26.037,1.446427
26038,26.038,1.451863
26039,26.039,1.457252
26040,26.04,1.462632
26041,26.041,1.468001
26042,26.042,1.473378
26043,26.043,1.478674
26044,26.044,1.484016
26045,26.045,1.48929
26046,26.046,1.494604
26047,26.047,1.49979
26048,26.048,1.504983
26049,26.049,1.510179
26050,26.05,1.515338
26051,26.051,1.5205
26052,26.052,1.525554
26053,26.053,1.530707
26054,26.054,1.535808
26055,26.055,1.54086
26056,26.056,1.54589
26057,26.057,1.550879
26058,26.058,1.555857
26059,26.059,1.560797
26060,26.06,1.565757
26061,26.061,1.570758
26062,26.062,1.575553
26063,26.063,1.580378
26064,26.064,1.585187
26065,26.065,1.589976
26066,26.066,1.594767
26067,26.067,1.599463
26068,26.068,1.604192
26069,26.069,1.608809
26070,26.07,1.613513
26071,26.071,1.618113
26072,26.072,1.622691
26073,26.073,1.627275
26074,26.074,1.631807
26075,26.075,1.636274
26076,26.076,1.640747
26077,26.077,1.645186
26078,26.078,1.649605
26079,26.079,1.654002
26080,26.08,1.658193
26081,26.081,1.662649
26082,26.082,1.666947
26083,26.083,1.671158
26084,26.084,1.675442
26085,26.085,1.6797
26086,26.086,1.683871
26087,26.087,1.688062
26088,26.088,1.692151
26089,26.089,1.69634
26090,26.09,1.700331
26091,26.091,1.704511
26092,26.092,1.708572
26093,26.093,1.712595
26094,26.094,1.716609
26095,26.095,1.720642
26096,26.096,1.724495
26097,26.097,1.728521
26098,26.098,1.732389
26099,26.099,1.73634
26100,26.1,1.740166
26101,26.101,1.744058
26102,26.102,1.747884
26103,26.103,1.751614
26104,26.104,1.755401
26105,26.105,1.759171
26106,26.106,1.762847
26107,26.107,1.766579
26108,26.108,1.77022
26109,26.109,1.77383
26110,26.11,1.777477
26111,26.111,1.781064
26112,26.112,1.784638
26113,26.113,1.7882
26114,26.114,1.791748
26115,26.115,1.795275
26116,26.116,1.798738
26117,26.117,1.802283
26118,26.118,1.80569
26119,26.119,1.809087
26120,26.12,1.812549
26121,26.121,1.815869
26122,26.122,1.819292
26123,26.123,1.822593
26124,26.124,1.825937
26125,26.125,1.829251
26126,26.126,1.832527
26127,26.127,1.835783
26128,26.128,1.839024
26129,26.129,1.842271
26130,26.13,1.845511
26131,26.131,1.848761
26132,26.132,1.851991
26133,26.133,1.855204
26134,26.134,1.858367
26135,26.135,1.861497
26136,26.136,1.864607
26137,26.137,1.867605
26138,26.138,1.870581
26139,26.139,1.873477
26140,26.14,1.87637
26141,26.141,1.879229
26142,26.142,1.881992
26143,26.143,1.884708
26144,26.144,1.887346
26145,26.145,1.889983
26146,26.146,1.892642
26147,26.147,1.895003
26148,26.148,1.897396
26149,26.149,1.899676
26150,26.15,1.902178
26151,26.151,1.904559
26152,26.152,1.906935
26153,26.153,1.909395
26154,26.154,1.911856
26155,26.155,1.914285
26156,26.156,1.916716
26157,26.157,1.919123
26158,26.158,1.921531
26159,26.159,1.923913
26160,26.16,1.926265
26161,26.161,1.928602
26162,26.162,1.930946
26163,26.163,1.933218
26164,26.164,1.935444
26165,26.165,1.937654
26166,26.166,1.9398
26167,26.167,1.941899
26168,26.168,1.943958
26169,26.169,1.945955
26170,26.17,1.94788
26171,26.171,1.949694
26172,26.172,1.951421
26173,26.173,1.953047
26174,26.174,1.954493
26175,26.175,1.956006
26176,26.176,1.957385
26177,26.177,1.958799
26178,26.178,1.960157
26179,26.179,1.961493
26180,26.18,1.962882
26181,26.181,1.964177
26182,26.182,1.964851
26183,26.183,1.965959
26184,26.184,1.967136
26185,26.185,1.967882
26186,26.186,1.968595
26187,26.187,1.969071
26188,26.188,1.969275
26189,26.189,1.969264
26190,26.19,1.969283
26191,26.191,1.969283
26192,26.192,1.969436
26193,26.193,1.969624
26194,26.194,1.969813
26195,26.195,1.970098
26196,26.196,1.970294
26197,26.197,1.970483
26198,26.198,1.970657
26199,26.199,1.970823
26200,26.2,1.970964
26201,26.201,1.97109
26202,26.202,1.971198
26203,26.203,1.971281
26204,26.204,1.971336
26205,26.205,1.971506
26206,26.206,1.97139
26207,26.207,1.971357
26208,26.208,1.971443
26209,26.209,1.971249
26210,26.21,1.971256
26211,26.211,1.971134
26212,26.212,1.970829
26213,26.213,1.970742
26214,26.214,1.970523
26215,26.215,1.970108
26216,26.216,1.969923
26217,26.217,1.969465
26218,26.218,1.969197
26219,26.219,1.968798
26220,26.22,1.968212
26221,26.221,1.967717
26222,26.222,1.967208
26223,26.223,1.966649
26224,26.224,1.966055
26225,26.225,1.965426
26226,26.226,1.96476
26227,26.227,1.964064
26228,26.228,1.963327
26229,26.229,1.962554
26230,26.23,1.961751
26231,26.231,1.960846
26232,26.232,1.959911
26233,26.233,1.959075
26234,26.234,1.958096
26235,26.235,1.957101
26236,26.236,1.956128
26237,26.237,1.955009
26238,26.238,1.953886
26239,26.239,1.952751
26240,26.24,1.951591
26241,26.241,1.950388
26242,26.242,1.94911
26243,26.243,1.947937
26244,26.244,1.946586
26245,26.245,1.945231
26246,26.246,1.94389
26247,26.247,1.942455
26248,26.248,1.94106
26249,26.249,1.939506
26250,26.25,1.938005
26251,26.251,1.936479
26252,26.252,1.934858
26253,26.253,1.933265
26254,26.254,1.931598
26255,26.255,1.929916
26256,26.256,1.928201
26257,26.257,1.926401
26258,26.258,1.924617
26259,26.259,1.92276
26260,26.26,1.920968
26261,26.261,1.919004
26262,26.262,1.917109
26263,26.263,1.915142
26264,26.264,1.913139
26265,26.265,1.911075
26266,26.266,1.909038
26267,26.267,1.906922
26268,26.268,1.904776
26269,26.269,1.902572
26270,26.27,1.900372
26271,26.271,1.898103
26272,26.272,1.895852
26273,26.273,1.893469
26274,26.274,1.891171
26275,26.275,1.8888
26276,26.276,1.886342
26277,26.277,1.883908
26278,26.278,1.881441
26279,26.279,1.878901
26280,26.28,1.876392
26281,26.281,1.873791
26282,26.282,1.871103
26283,26.283,1.86854
26284,26.284,1.865803
26285,26.285,1.863125
26286,26.286,1.860302
26287,26.287,1.857526
26288,26.288,1.85476
26289,26.289,1.851884
26290,26.29,1.848974
26291,26.291,1.846074
26292,26.292,1.843044
26293,26.293,1.840082
26294,26.294,1.837088
26295,26.295,1.833984
26296,26.296,1.830846
26297,26.297,1.827787
26298,26.298,1.824623
26299,26.299,1.821416
26300,26.3,1.818191
26301,26.301,1.814913
26302,26.302,1.811645
26303,26.303,1.808311
26304,26.304,1.804892
26305,26.305,1.801527
26306,26.306,1.797996
26307,26.307,1.794588
26308,26.308,1.791054
26309,26.309,1.787506
26310,26.31,1.783977
26311,26.311,1.780401
26312,26.312,1.776782
26313,26.313,1.773065
26314,26.314,1.769356
26315,26.315,1.765562
26316,26.316,1.761894
26317,26.317,1.758017
26318,26.318,1.75424
26319,26.319,1.750335
26320,26.32,1.746516
26321,26.321,1.742564
26322,26.322,1.738587
26323,26.323,1.734609
26324,26.324,1.730591
26325,26.325,1.726534
26326,26.326,1.722464
26327,26.327,1.718362
26328,26.328,1.714181
26329,26.329,1.709998
26330,26.33,1.705736
26331,26.331,1.701506
26332,26.332,1.697258
26333,26.333,1.692914
26334,26.334,1.688609
26335,26.335,1.684264
26336,26.336,1.67982
26337,26.337,1.675425
26338,26.338,1.670962
26339,26.339,1.666438
26340,26.34,1.66192
26341,26.341,1.657313
26342,26.342,1.652757
26343,26.343,1.648164
26344,26.344,1.643531
26345,26.345,1.638845
26346,26.346,1.634115
26347,26.347,1.629323
26348,26.348,1.624601
26349,26.349,1.619805
26350,26.35,1.614991
26351,26.351,1.610124
26352,26.352,1.605275
26353,26.353,1.600354
26354,26.354,1.595408
26355,26.355,1.590462
26356,26.356,1.585497
26357,26.357,1.580414
26358,26.358,1.575291
26359,26.359,1.570248
26360,26.36,1.565156
26361,26.361,1.560019
26362,26.362,1.55483
26363,26.363,1.549635
26364,26.364,1.54441
26365,26.365,1.539142
26366,26.366,1.53391
26367,26.367,1.528585
26368,26.368,1.523236
26369,26.369,1.517926
26370,26.37,1.512513
26371,26.371,1.507102
26372,26.372,1.501683
26373,26.373,1.496248
26374,26.374,1.49071
26375,26.375,1.48515
26376,26.376,1.479692
26377,26.377,1.474045
26378,26.378,1.468307
26379,26.379,1.462695
26380,26.38,1.457011
26381,26.381,1.451274
26382,26.382,1.44549
26383,26.383,1.439706
26384,26.384,1.43396
26385,26.385,1.428102
26386,26.386,1.422235
26387,26.387,1.416369
26388,26.388,1.410528
26389,26.389,1.404592
26390,26.39,1.398661
26391,26.391,1.392584
26392,26.392,1.386647
26393,26.393,1.380622
26394,26.394,1.374593
26395,26.395,1.368521
26396,26.396,1.362426
26397,26.397,1.356248
26398,26.398,1.35015
26399,26.399,1.343911
26400,26.4,1.337717
26401,26.401,1.331424
26402,26.402,1.325225
26403,26.403,1.318927
26404,26.404,1.312633
26405,26.405,1.306253
26406,26.406,1.299908
26407,26.407,1.293526
26408,26.408,1.287152
26409,26.409,1.280716
26410,26.41,1.274261
26411,26.411,1.267767
26412,26.412,1.261324
26413,26.413,1.25483
26414,26.414,1.248269
26415,26.415,1.241655
26416,26.416,1.235103
26417,26.417,1.228554
26418,26.418,1.221908
26419,26.419,1.215201
26420,26.42,1.208568
26421,26.421,1.201794
26422,26.422,1.195114
26423,26.423,1.188296
26424,26.424,1.181504
26425,26.425,1.174718
26426,26.426,1.167882
26427,26.427,1.161091
26428,26.428,1.154259
26429,26.429,1.147376
26430,26.43,1.140475
26431,26.431,1.133521
26432,26.432,1.126606
26433,26.433,1.11966
26434,26.434,1.112655
26435,26.435,1.105685
26436,26.436,1.098669
26437,26.437,1.091582
26438,26.438,1.084479
26439,26.439,1.07744
26440,26.44,1.070316
26441,26.441,1.063203
26442,26.442,1.056023
26443,26.443,1.048872
26444,26.444,1.041708
26445,26.445,1.034447
26446,26.446,1.027252
26447,26.447,1.019966
26448,26.448,1.012697
26449,26.449,1.005439
26450,26.45,0.998102
26451,26.451,0.990758
26452,26.452,0.983399
26453,26.453,0.976004
26454,26.454,0.968561
26455,26.455,0.961181
26456,26.456,0.953718
26457,26.457,0.946329
26458,26.458,0.938824
26459,26.459,0.931346
26460,26.46,0.923875
26461,26.461,0.916383
26462,26.462,0.908869
26463,26.463,0.901317
26464,26.464,0.893804
26465,26.465,0.886194
26466,26.466,0.878629
26467,26.467,0.871007
26468,26.468,0.863371
26469,26.469,0.855759
26470,26.47,0.848088
26471,26.471,0.840393
26472,26.472,0.832764
26473,26.473,0.82501
26474,26.474,0.817308
26475,26.475,0.809576
26476,26.476,0.801793
26477,26.477,0.793995
26478,26.478,0.786186
26479,26.479,0.778353
26480,26.48,0.770493
26481,26.481,0.762624
26482,26.482,0.754749
26483,26.483,0.746905
26484,26.484,0.739007
26485,26.485,0.731112
26486,26.486,0.723174
26487,26.487,0.715291
26488,26.488,0.707322
26489,26.489,0.699349
26490,26.49,0.6914
26491,26.491,0.683414
26492,26.492,0.675434
26493,26.493,0.667449
26494,26.494,0.659438
26495,26.495,0.65138
26496,26.496,0.643382
26497,26.497,0.635304
26498,26.498,0.627222
26499,26.499,0.619121
26500,26.5,0.61102
26501,26.501,0.602879
26502,26.502,0.594767
26503,26.503,0.586602
26504,26.504,0.578445
26505,26.505,0.570308
26506,26.506,0.562121
26507,26.507,0.553932
26508,26.508,0.545738
26509,26.509,0.537531
26510,26.51,0.529299
26511,26.511,0.521065
26512,26.512,0.512816
26513,26.513,0.504569
26514,26.514,0.496288
26515,26.515,0.487995
26516,26.516,0.479746
26517,26.517,0.471417
26518,26.518,0.463138
26519,26.519,0.454821
26520,26.52,0.446498
26521,26.521,0.438158
26522,26.522,0.429854
26523,26.523,0.421558
26524,26.524,0.413148
26525,26.525,0.404815
26526,26.526,0.396415
26527,26.527,0.388001
26528,26.528,0.379638
26529,26.529,0.371241
26530,26.53,0.362786
26531,26.531,0.354356
26532,26.532,0.345917
26533,26.533,0.337446
26534,26.534,0.328967
26535,26.535,0.320519
26536,26.536,0.312027
26537,26.537,0.303556
26538,26.538,0.295148
26539,26.539,0.28668
26540,26.54,0.278174
26541,26.541,0.269648
26542,26.542,0.261207
26543,26.543,0.252672
26544,26.544,0.244182
26545,26.545,0.235638
26546,26.546,0.22709
26547,26.547,0.218563
26548,26.548,0.210001
26549,26.549,0.201395
26550,26.55,0.192875
26551,26.551,0.1843
26552,26.552,0.175765
26553,26.553,0.167166
26554,26.554,0.158596
26555,26.555,0.150039
26556,26.556,0.141451
26557,26.557,0.132909
26558,26.558,0.124264
26559,26.559,0.115617
26560,26.56,0.107078
26561,26.561,0.098443
26562,26.562,0.089823
26563,26.563,0.08122
26564,26.564,0.072552
26565,26.565,0.063951
26566,26.566,0.055319
26567,26.567,0.04669
26568,26.568,0.03808
26569,26.569,0.029408
26570,26.57,0.020744
26571,26.571,0.012128
26572,26.572,0.003447
26573,26.573,-0.005161
26574,26.574,-0.01382
26575,26.575,-0.022477
26576,26.576,-0.031131
26577,26.577,-0.039776
26578,26.578,-0.048471
26579,26.579,-0.057114
26580,26.58,-0.065768
26581,26.581,-0.07442
26582,26.582,-0.0831
26583,26.583,-0.091785
26584,26.584,-0.100476
26585,26.585,-0.109138
26586,26.586,-0.117805
26587,26.587,-0.126485
26588,26.588,-0.135115
26589,26.589,-0.143795
26590,26.59,-0.152453
26591,26.591,-0.161142
26592,26.592,-0.169789
26593,26.593,-0.178446
26594,26.594,-0.187107
26595,26.595,-0.195807
26596,26.596,-0.204445
26597,26.597,-0.213155
26598,26.598,-0.221811
26599,26.599,-0.230436
26600,26.6,-0.239142
26601,26.601,-0.247826
26602,26.602,-0.256468
26603,26.603,-0.265114
26604,26.604,-0.273791
26605,26.605,-0.282402
26606,26.606,-0.291088
26607,26.607,-0.299734
26608,26.608,-0.308359
26609,26.609,-0.317017
26610,26.61,-0.325624
26611,26.611,-0.334298
26612,26.612,-0.34291
26613,26.613,-0.351542
26614,26.614,-0.360144
26615,26.615,-0.368797
26616,26.616,-0.377361
26617,26.617,-0.38599
26618,26.618,-0.394601
26619,26.619,-0.403176
26620,26.62,-0.411811
26621,26.621,-0.420428
26622,26.622,-0.429017
26623,26.623,-0.437611
26624,26.624,-0.446221
26625,26.625,-0.45479
26626,26.626,-0.463431
26627,26.627,-0.471983
26628,26.628,-0.480519
26629,26.629,-0.489124
26630,26.63,-0.497629
26631,26.631,-0.506166
26632,26.632,-0.514726
26633,26.633,-0.523232
26634,26.634,-0.53173
26635,26.635,-0.540289
26636,26.636,-0.548796
26637,26.637,-0.557229
26638,26.638,-0.565762
26639,26.639,-0.574227
26640,26.64,-0.582672
26641,26.641,-0.591186
26642,26.642,-0.599644
26643,26.643,-0.608075
26644,26.644,-0.616572
26645,26.645,-0.625083
26646,26.646,-0.633533
26647,26.647,-0.641978
26648,26.648,-0.650395
26649,26.649,-0.658845
26650,26.65,-0.667215
26651,26.651,-0.675664
26652,26.652,-0.684019
26653,26.653,-0.692428
26654,26.654,-0.700769
26655,26.655,-0.709107
26656,26.656,-0.717445
26657,26.657,-0.725784
26658,26.658,-0.734114
26659,26.659,-0.742434
26660,26.66,-0.750747
26661,26.661,-0.758992
26662,26.662,-0.767382
26663,26.663,-0.775537
26664,26.664,-0.783839
26665,26.665,-0.792093
26666,26.666,-0.800298
26667,26.667,-0.808586
26668,26.668,-0.816799
26669,26.669,-0.825006
26670,26.67,-0.833242
26671,26.671,-0.841496
26672,26.672,-0.849656
26673,26.673,-0.857837
26674,26.674,-0.865967
26675,26.675,-0.874167
26676,26.676,-0.882301
26677,26.677,-0.890385
26678,26.678,-0.898527
26679,26.679,-0.906634
26680,26.68,-0.914681
26681,26.681,-0.922758
26682,26.682,-0.930811
26683,26.683,-0.938871
26684,26.684,-0.946829
26685,26.685,-0.954856
26686,26.686,-0.96287
26687,26.687,-0.970855
26688,26.688,-0.978801
26689,26.689,-0.986815
26690,26.69,-0.99468
26691,26.691,-1.002712
26692,26.692,-1.010589
26693,26.693,-1.018408
26694,26.694,-1.026418
26695,26.695,-1.034168
26696,26.696,-1.042068
26697,26.697,-1.049946
26698,26.698,-1.057881
26699,26.699,-1.065581
26700,26.7,-1.07344
26701,26.701,-1.081285
26702,26.702,-1.088971
26703,26.703,-1.096648
26704,26.704,-1.104548
26705,26.705,-1.112181
26706,26.706,-1.119856
26707,26.707,-1.12753
26708,26.708,-1.135173
26709,26.709,-1.142757
26710,26.71,-1.150475
26711,26.711,-1.15805
26712,26.712,-1.165748
26713,26.713,-1.173171
26714,26.714,-1.180888
26715,26.715,-1.188418
26716,26.716,-1.195955
26717,26.717,-1.203478
26718,26.718,-1.210867
26719,26.719,-1.218516
26720,26.72,-1.225915
26721,26.721,-1.23335
26722,26.722,-1.240795
26723,26.723,-1.248176
26724,26.724,-1.255576
26725,26.725,-1.262951
26726,26.726,-1.270309
26727,26.727,-1.277671
26728,26.728,-1.284964
26729,26.729,-1.292283
26730,26.73,-1.299544
26731,26.731,-1.306877
26732,26.732,-1.314135
26733,26.733,-1.321361
26734,26.734,-1.328639
26735,26.735,-1.335776
26736,26.736,-1.342886
26737,26.737,-1.350069
26738,26.738,-1.3572
26739,26.739,-1.364292
26740,26.74,-1.371359
26741,26.741,-1.3784
26742,26.742,-1.385445
26743,26.743,-1.392412
26744,26.744,-1.399424
